order_id,product,category,region,quantity,unit_price,order_date,status,revenue,year_month,etl_timestamp,etl_batch_id
ORD-09087,Headset,Accessories,North,39,90.89,2024-06-22,completed,3544.71,2024-06,2026-03-26T12:09:59.830901,BATCH-20260326120959
ORD-09088,Monitor,Sports,South,19,609.53,2024-08-25,completed,11581.07,2024-08,2026-03-26T12:09:59.830901,BATCH-20260326120959
ORD-09089,Webcam,Home,North,5,925.07,2024-12-11,completed,4625.35,2024-12,2026-03-26T12:09:59.830901,BATCH-20260326120959
ORD-09090,Laptop,Sports,East,42,277.55,2024-09-09,completed,11657.1,2024-09,2026-03-26T12:09:59.830901,BATCH-20260326120959
ORD-09091,Monitor,Accessories,West,31,687.42,2024-11-28,pending,21310.02,2024-11,2026-03-26T12:09:59.830901,BATCH-20260326120959
ORD-09092,Tablet,Electronics,West,23,805.36,2024-06-27,completed,18523.28,2024-06,2026-03-26T12:09:59.830901,BATCH-20260326120959
ORD-09093,Speaker,Accessories,East,24,419.09,2024-10-16,completed,10058.16,2024-10,2026-03-26T12:09:59.830901,BATCH-20260326120959
ORD-09094,Headset,Office,East,28,847.34,2024-02-25,completed,23725.52,2024-02,2026-03-26T12:09:59.830901,BATCH-20260326120959
ORD-09095,Speaker,Accessories,South,46,953.1,2024-04-19,pending,43842.6,2024-04,2026-03-26T12:09:59.830901,BATCH-20260326120959
ORD-09096,Tablet,Home,West,26,45.97,2024-10-17,completed,1195.22,2024-10,2026-03-26T12:09:59.830901,BATCH-20260326120959
ORD-09097,Usb Hub,Home,West,6,176.09,2024-10-16,cancelled,1056.54,2024-10,2026-03-26T12:09:59.830901,BATCH-20260326120959
ORD-09098,Mouse,Accessories,East,17,106.64,2024-07-14,completed,1812.88,2024-07,2026-03-26T12:09:59.830901,BATCH-20260326120959
ORD-09099,Tablet,Sports,South,33,591.2,2024-07-09,completed,19509.6,2024-07,2026-03-26T12:09:59.830901,BATCH-20260326120959
ORD-09100,Tablet,Electronics,East,42,599.45,2024-08-30,refunded,25176.9,2024-08,2026-03-26T12:09:59.830901,BATCH-20260326120959
ORD-09101,Webcam,Accessories,North,34,935.02,2024-02-13,pending,31790.68,2024-02,2026-03-26T12:09:59.830901,BATCH-20260326120959
ORD-09102,Monitor,Sports,West,29,692.92,2024-05-14,pending,20094.68,2024-05,2026-03-26T12:09:59.830901,BATCH-20260326120959
ORD-09103,Desk Lamp,Office,West,34,917.66,2024-04-12,completed,31200.44,2024-04,2026-03-26T12:09:59.830901,BATCH-20260326120959
ORD-09104,Desk Lamp,Electronics,North,7,409.87,2024-05-09,completed,2869.09,2024-05,2026-03-26T12:09:59.830901,BATCH-20260326120959
ORD-09105,Monitor,Office,South,26,755.37,2024-09-12,cancelled,19639.62,2024-09,2026-03-26T12:09:59.830901,BATCH-20260326120959
ORD-09106,Monitor,Office,West,44,66.3,2024-02-28,completed,2917.2,2024-02,2026-03-26T12:09:59.830901,BATCH-20260326120959
ORD-09107,Tablet,Office,West,18,952.82,2024-01-11,completed,17150.76,2024-01,2026-03-26T12:09:59.830901,BATCH-20260326120959
ORD-09108,Headset,Electronics,North,38,807.95,2024-10-26,completed,30702.1,2024-10,2026-03-26T12:09:59.830901,BATCH-20260326120959
ORD-09109,Tablet,Office,East,43,790.62,2024-03-03,cancelled,33996.66,2024-03,2026-03-26T12:09:59.830901,BATCH-20260326120959
ORD-09110,Headset,Accessories,West,6,318.38,2024-03-13,cancelled,1910.28,2024-03,2026-03-26T12:09:59.830901,BATCH-20260326120959
ORD-09111,Headset,Electronics,East,23,91.05,2024-03-26,pending,2094.15,2024-03,2026-03-26T12:09:59.830901,BATCH-20260326120959
ORD-09112,Speaker,Home,South,42,465.58,2024-10-13,completed,19554.36,2024-10,2026-03-26T12:09:59.830901,BATCH-20260326120959
ORD-09113,Mouse,Home,West,44,283.32,2024-02-14,completed,12466.08,2024-02,2026-03-26T12:09:59.830901,BATCH-20260326120959
ORD-09114,Monitor,Electronics,North,20,649.51,2024-10-25,cancelled,12990.2,2024-10,2026-03-26T12:09:59.830901,BATCH-20260326120959
ORD-09115,Headset,Sports,North,49,129.3,2024-03-18,completed,6335.7,2024-03,2026-03-26T12:09:59.830901,BATCH-20260326120959
ORD-09116,Webcam,Home,West,12,406.33,2024-04-26,completed,4875.96,2024-04,2026-03-26T12:09:59.830901,BATCH-20260326120959
ORD-09117,Webcam,Electronics,North,1,558.06,2024-08-11,completed,558.06,2024-08,2026-03-26T12:09:59.830901,BATCH-20260326120959
ORD-09118,Laptop,Home,South,48,582.35,2024-12-17,completed,27952.8,2024-12,2026-03-26T12:09:59.830901,BATCH-20260326120959
ORD-09119,Laptop,Accessories,East,18,674.04,2024-07-17,completed,12132.72,2024-07,2026-03-26T12:09:59.830901,BATCH-20260326120959
ORD-09120,Speaker,Accessories,South,24,572.79,2024-09-13,completed,13746.96,2024-09,2026-03-26T12:09:59.830901,BATCH-20260326120959
ORD-09121,Speaker,Office,West,26,948.51,2024-12-05,completed,24661.26,2024-12,2026-03-26T12:09:59.830901,BATCH-20260326120959
ORD-09122,Usb Hub,Home,East,5,990.78,2024-02-11,completed,4953.9,2024-02,2026-03-26T12:09:59.830901,BATCH-20260326120959
ORD-09123,Headset,Office,West,3,356.66,2024-11-25,completed,1069.98,2024-11,2026-03-26T12:09:59.830901,BATCH-20260326120959
ORD-09124,Desk Lamp,Electronics,West,10,469.2,2024-04-25,completed,4692.0,2024-04,2026-03-26T12:09:59.830901,BATCH-20260326120959
ORD-09125,Usb Hub,Home,South,25,98.26,2024-05-05,pending,2456.5,2024-05,2026-03-26T12:09:59.830901,BATCH-20260326120959
ORD-09126,Speaker,Office,West,4,710.34,2024-08-28,completed,2841.36,2024-08,2026-03-26T12:09:59.830901,BATCH-20260326120959
ORD-09127,Usb Hub,Accessories,East,32,735.47,2024-06-03,completed,23535.04,2024-06,2026-03-26T12:09:59.830901,BATCH-20260326120959
ORD-09128,Laptop,Electronics,West,17,417.73,2024-05-16,completed,7101.41,2024-05,2026-03-26T12:09:59.830901,BATCH-20260326120959
ORD-09129,Tablet,Home,South,33,871.47,2024-11-18,completed,28758.51,2024-11,2026-03-26T12:09:59.830901,BATCH-20260326120959
ORD-09130,Laptop,Electronics,West,28,508.02,2024-10-10,cancelled,14224.56,2024-10,2026-03-26T12:09:59.830901,BATCH-20260326120959
ORD-09131,Usb Hub,Sports,West,34,607.3,2024-04-28,pending,20648.2,2024-04,2026-03-26T12:09:59.830901,BATCH-20260326120959
ORD-09132,Headset,Office,West,50,342.72,2024-04-20,completed,17136.0,2024-04,2026-03-26T12:09:59.830901,BATCH-20260326120959
ORD-09133,Laptop,Accessories,West,5,875.75,2024-10-19,completed,4378.75,2024-10,2026-03-26T12:09:59.830901,BATCH-20260326120959
ORD-09134,Keyboard,Sports,North,16,786.78,2024-12-18,pending,12588.48,2024-12,2026-03-26T12:09:59.830901,BATCH-20260326120959
ORD-09135,Monitor,Home,West,42,795.87,2024-05-26,refunded,33426.54,2024-05,2026-03-26T12:09:59.830901,BATCH-20260326120959
ORD-09136,Mouse,Sports,South,29,739.13,2024-01-05,completed,21434.77,2024-01,2026-03-26T12:09:59.830901,BATCH-20260326120959
ORD-09137,Desk Lamp,Electronics,West,5,554.34,2024-06-13,completed,2771.7,2024-06,2026-03-26T12:09:59.830901,BATCH-20260326120959
ORD-09138,Speaker,Electronics,West,19,956.46,2024-02-29,completed,18172.74,2024-02,2026-03-26T12:09:59.830901,BATCH-20260326120959
ORD-09139,Laptop,Home,West,22,309.44,2024-07-12,completed,6807.68,2024-07,2026-03-26T12:09:59.830901,BATCH-20260326120959
ORD-09140,Usb Hub,Accessories,West,48,755.81,2024-07-19,completed,36278.88,2024-07,2026-03-26T12:09:59.830901,BATCH-20260326120959
ORD-09141,Speaker,Electronics,South,40,151.52,2024-12-03,pending,6060.8,2024-12,2026-03-26T12:09:59.830901,BATCH-20260326120959
ORD-09142,Keyboard,Accessories,North,19,968.38,2024-04-03,completed,18399.22,2024-04,2026-03-26T12:09:59.830901,BATCH-20260326120959
ORD-09143,Mouse,Sports,South,2,309.21,2024-10-02,completed,618.42,2024-10,2026-03-26T12:09:59.830901,BATCH-20260326120959
ORD-09144,Mouse,Sports,North,49,101.58,2024-04-28,completed,4977.42,2024-04,2026-03-26T12:09:59.830901,BATCH-20260326120959
ORD-09145,Desk Lamp,Office,South,48,499.37,2024-08-29,pending,23969.76,2024-08,2026-03-26T12:09:59.830901,BATCH-20260326120959
ORD-09146,Webcam,Office,North,6,186.93,2024-03-07,completed,1121.58,2024-03,2026-03-26T12:09:59.830901,BATCH-20260326120959
ORD-09147,Tablet,Accessories,South,2,77.24,2024-04-17,completed,154.48,2024-04,2026-03-26T12:09:59.830901,BATCH-20260326120959
ORD-09148,Headset,Home,West,18,716.32,2024-12-04,completed,12893.76,2024-12,2026-03-26T12:09:59.830901,BATCH-20260326120959
ORD-09149,Webcam,Electronics,West,46,303.72,2024-11-22,completed,13971.12,2024-11,2026-03-26T12:09:59.830901,BATCH-20260326120959
ORD-09150,Monitor,Accessories,South,35,143.14,2024-07-29,completed,5009.9,2024-07,2026-03-26T12:09:59.830901,BATCH-20260326120959
ORD-09151,Headset,Office,South,35,841.76,2024-08-09,completed,29461.6,2024-08,2026-03-26T12:09:59.830901,BATCH-20260326120959
ORD-09152,Monitor,Accessories,North,45,29.07,2024-12-16,completed,1308.15,2024-12,2026-03-26T12:09:59.830901,BATCH-20260326120959
ORD-09153,Mouse,Office,South,16,918.64,2024-08-21,pending,14698.24,2024-08,2026-03-26T12:09:59.830901,BATCH-20260326120959
ORD-09154,Mouse,Sports,North,20,722.21,2024-02-01,completed,14444.2,2024-02,2026-03-26T12:09:59.830901,BATCH-20260326120959
ORD-09155,Usb Hub,Electronics,East,24,889.85,2024-08-03,completed,21356.4,2024-08,2026-03-26T12:09:59.830901,BATCH-20260326120959
ORD-09156,Webcam,Office,North,33,120.09,2024-02-08,completed,3962.97,2024-02,2026-03-26T12:09:59.830901,BATCH-20260326120959
ORD-09157,Tablet,Office,East,43,899.12,2024-10-23,completed,38662.16,2024-10,2026-03-26T12:09:59.830901,BATCH-20260326120959
ORD-09158,Mouse,Electronics,West,48,509.54,2024-12-30,cancelled,24457.92,2024-12,2026-03-26T12:09:59.830901,BATCH-20260326120959
ORD-09159,Webcam,Office,South,42,653.03,2024-01-22,completed,27427.26,2024-01,2026-03-26T12:09:59.830901,BATCH-20260326120959
ORD-09160,Laptop,Office,North,1,485.96,2024-04-27,completed,485.96,2024-04,2026-03-26T12:09:59.830901,BATCH-20260326120959
ORD-09161,Keyboard,Sports,East,48,445.41,2024-05-01,pending,21379.68,2024-05,2026-03-26T12:09:59.830901,BATCH-20260326120959
ORD-09162,Monitor,Office,East,18,132.38,2024-09-17,cancelled,2382.84,2024-09,2026-03-26T12:09:59.830901,BATCH-20260326120959
ORD-09163,Mouse,Home,East,17,159.95,2024-05-07,completed,2719.15,2024-05,2026-03-26T12:09:59.830901,BATCH-20260326120959
ORD-09164,Keyboard,Home,East,6,809.29,2024-09-13,completed,4855.74,2024-09,2026-03-26T12:09:59.830901,BATCH-20260326120959
ORD-09165,Headset,Sports,West,3,163.73,2024-10-25,completed,491.19,2024-10,2026-03-26T12:09:59.830901,BATCH-20260326120959
ORD-09166,Mouse,Electronics,North,39,75.09,2024-08-12,cancelled,2928.51,2024-08,2026-03-26T12:09:59.830901,BATCH-20260326120959
ORD-09167,Tablet,Electronics,North,19,644.81,2024-10-30,completed,12251.39,2024-10,2026-03-26T12:09:59.830901,BATCH-20260326120959
ORD-09168,Tablet,Accessories,South,20,901.26,2024-01-15,completed,18025.2,2024-01,2026-03-26T12:09:59.830901,BATCH-20260326120959
ORD-09169,Keyboard,Home,South,23,55.6,2024-11-06,completed,1278.8,2024-11,2026-03-26T12:09:59.830901,BATCH-20260326120959
ORD-09170,Mouse,Electronics,North,25,764.95,2024-08-04,pending,19123.75,2024-08,2026-03-26T12:09:59.830901,BATCH-20260326120959
ORD-09171,Headset,Home,North,36,473.85,2024-08-27,pending,17058.6,2024-08,2026-03-26T12:09:59.830901,BATCH-20260326120959
ORD-09172,Speaker,Office,West,6,692.88,2024-08-06,completed,4157.28,2024-08,2026-03-26T12:09:59.830901,BATCH-20260326120959
ORD-09173,Desk Lamp,Accessories,West,9,726.63,2024-01-11,completed,6539.67,2024-01,2026-03-26T12:09:59.830901,BATCH-20260326120959
ORD-09174,Tablet,Sports,East,46,550.6,2024-02-15,completed,25327.6,2024-02,2026-03-26T12:09:59.830901,BATCH-20260326120959
ORD-09175,Monitor,Home,North,4,725.17,2024-09-26,pending,2900.68,2024-09,2026-03-26T12:09:59.830901,BATCH-20260326120959
ORD-09176,Keyboard,Home,South,14,56.85,2024-06-25,completed,795.9,2024-06,2026-03-26T12:09:59.830901,BATCH-20260326120959
ORD-09177,Desk Lamp,Sports,South,21,897.13,2024-06-12,cancelled,18839.73,2024-06,2026-03-26T12:09:59.830901,BATCH-20260326120959
ORD-09178,Speaker,Office,North,3,316.89,2024-08-01,cancelled,950.67,2024-08,2026-03-26T12:09:59.830901,BATCH-20260326120959
ORD-09179,Webcam,Home,West,37,33.81,2024-01-23,completed,1250.97,2024-01,2026-03-26T12:09:59.830901,BATCH-20260326120959
ORD-09180,Tablet,Home,North,31,750.66,2024-01-08,cancelled,23270.46,2024-01,2026-03-26T12:09:59.830901,BATCH-20260326120959
ORD-09181,Keyboard,Electronics,East,31,218.57,2024-01-12,cancelled,6775.67,2024-01,2026-03-26T12:09:59.830901,BATCH-20260326120959
ORD-09182,Desk Lamp,Office,West,22,929.35,2024-07-16,completed,20445.7,2024-07,2026-03-26T12:09:59.830901,BATCH-20260326120959
ORD-09183,Keyboard,Office,East,19,124.49,2024-04-28,completed,2365.31,2024-04,2026-03-26T12:09:59.830901,BATCH-20260326120959
ORD-09184,Webcam,Office,North,12,686.49,2024-02-07,completed,8237.88,2024-02,2026-03-26T12:09:59.830901,BATCH-20260326120959
ORD-09185,Desk Lamp,Sports,North,2,150.53,2024-04-19,completed,301.06,2024-04,2026-03-26T12:09:59.830901,BATCH-20260326120959
ORD-09186,Keyboard,Accessories,East,2,442.26,2024-08-27,completed,884.52,2024-08,2026-03-26T12:09:59.830901,BATCH-20260326120959
ORD-09187,Monitor,Home,West,4,894.93,2024-09-28,completed,3579.72,2024-09,2026-03-26T12:09:59.830901,BATCH-20260326120959
ORD-09188,Speaker,Sports,North,17,104.77,2024-02-21,completed,1781.09,2024-02,2026-03-26T12:09:59.830901,BATCH-20260326120959
ORD-09189,Webcam,Home,South,46,311.36,2024-02-27,pending,14322.56,2024-02,2026-03-26T12:09:59.830901,BATCH-20260326120959
ORD-09190,Speaker,Office,South,20,826.42,2024-12-06,completed,16528.4,2024-12,2026-03-26T12:09:59.830901,BATCH-20260326120959
ORD-09191,Headset,Sports,East,47,240.28,2024-04-28,completed,11293.16,2024-04,2026-03-26T12:09:59.830901,BATCH-20260326120959
ORD-09192,Laptop,Accessories,North,43,668.41,2024-12-25,completed,28741.63,2024-12,2026-03-26T12:09:59.830901,BATCH-20260326120959
ORD-09193,Monitor,Office,North,24,666.01,2024-06-28,completed,15984.24,2024-06,2026-03-26T12:09:59.830901,BATCH-20260326120959
ORD-09194,Laptop,Sports,South,39,160.47,2024-10-01,completed,6258.33,2024-10,2026-03-26T12:09:59.830901,BATCH-20260326120959
ORD-09195,Tablet,Office,East,40,72.37,2024-10-18,completed,2894.8,2024-10,2026-03-26T12:09:59.830901,BATCH-20260326120959
ORD-09196,Headset,Accessories,West,13,245.82,2024-02-04,completed,3195.66,2024-02,2026-03-26T12:09:59.830901,BATCH-20260326120959
ORD-09197,Tablet,Accessories,West,48,861.28,2024-06-29,completed,41341.44,2024-06,2026-03-26T12:09:59.830901,BATCH-20260326120959
ORD-09198,Speaker,Home,North,11,892.51,2024-01-05,completed,9817.61,2024-01,2026-03-26T12:09:59.830901,BATCH-20260326120959
ORD-09199,Laptop,Home,South,35,709.61,2024-09-10,refunded,24836.35,2024-09,2026-03-26T12:09:59.830901,BATCH-20260326120959
ORD-09200,Tablet,Accessories,West,39,375.87,2024-04-18,cancelled,14658.93,2024-04,2026-03-26T12:09:59.830901,BATCH-20260326120959
ORD-09201,Headset,Sports,East,5,550.68,2024-12-15,completed,2753.4,2024-12,2026-03-26T12:09:59.830901,BATCH-20260326120959
ORD-09202,Tablet,Electronics,East,28,122.16,2024-03-26,completed,3420.48,2024-03,2026-03-26T12:09:59.830901,BATCH-20260326120959
ORD-09203,Headset,Electronics,West,38,905.53,2024-04-25,completed,34410.14,2024-04,2026-03-26T12:09:59.830901,BATCH-20260326120959
ORD-09204,Laptop,Sports,West,5,803.55,2024-11-29,completed,4017.75,2024-11,2026-03-26T12:09:59.830901,BATCH-20260326120959
ORD-09205,Laptop,Electronics,North,36,727.91,2024-04-22,pending,26204.76,2024-04,2026-03-26T12:09:59.830901,BATCH-20260326120959
ORD-09206,Desk Lamp,Accessories,East,39,728.96,2024-08-08,completed,28429.44,2024-08,2026-03-26T12:09:59.830901,BATCH-20260326120959
ORD-09207,Monitor,Home,East,15,654.01,2024-05-03,pending,9810.15,2024-05,2026-03-26T12:09:59.830901,BATCH-20260326120959
ORD-09208,Desk Lamp,Home,South,7,499.36,2024-06-16,completed,3495.52,2024-06,2026-03-26T12:09:59.830901,BATCH-20260326120959
ORD-09209,Speaker,Sports,North,12,935.95,2024-03-22,completed,11231.4,2024-03,2026-03-26T12:09:59.830901,BATCH-20260326120959
ORD-09210,Laptop,Electronics,North,9,319.65,2024-04-11,completed,2876.85,2024-04,2026-03-26T12:09:59.830901,BATCH-20260326120959
ORD-09211,Webcam,Office,North,35,235.68,2024-01-20,completed,8248.8,2024-01,2026-03-26T12:09:59.830901,BATCH-20260326120959
ORD-09212,Keyboard,Accessories,West,48,274.68,2024-12-09,completed,13184.64,2024-12,2026-03-26T12:09:59.830901,BATCH-20260326120959
ORD-09213,Desk Lamp,Home,West,46,521.62,2024-05-13,cancelled,23994.52,2024-05,2026-03-26T12:09:59.830901,BATCH-20260326120959
ORD-09214,Mouse,Home,North,41,565.6,2024-12-10,completed,23189.6,2024-12,2026-03-26T12:09:59.830901,BATCH-20260326120959
ORD-09215,Keyboard,Sports,East,12,119.43,2024-06-03,completed,1433.16,2024-06,2026-03-26T12:09:59.830901,BATCH-20260326120959
ORD-09216,Speaker,Office,East,5,393.77,2024-04-29,cancelled,1968.85,2024-04,2026-03-26T12:09:59.830901,BATCH-20260326120959
ORD-09217,Headset,Home,West,30,653.46,2024-04-05,completed,19603.8,2024-04,2026-03-26T12:09:59.830901,BATCH-20260326120959
ORD-09218,Tablet,Sports,South,40,675.01,2024-03-18,completed,27000.4,2024-03,2026-03-26T12:09:59.830901,BATCH-20260326120959
ORD-09219,Webcam,Electronics,East,48,653.47,2024-01-03,pending,31366.56,2024-01,2026-03-26T12:09:59.830901,BATCH-20260326120959
ORD-09220,Webcam,Accessories,South,1,296.55,2024-05-08,completed,296.55,2024-05,2026-03-26T12:09:59.830901,BATCH-20260326120959
ORD-09221,Speaker,Electronics,East,37,566.72,2024-09-18,pending,20968.64,2024-09,2026-03-26T12:09:59.830901,BATCH-20260326120959
ORD-09222,Usb Hub,Office,West,19,298.19,2024-05-02,completed,5665.61,2024-05,2026-03-26T12:09:59.830901,BATCH-20260326120959
ORD-09223,Mouse,Electronics,East,41,925.92,2024-03-14,completed,37962.72,2024-03,2026-03-26T12:09:59.830901,BATCH-20260326120959
ORD-09224,Mouse,Electronics,North,35,115.2,2024-12-17,pending,4032.0,2024-12,2026-03-26T12:09:59.830901,BATCH-20260326120959
ORD-09225,Mouse,Office,North,5,124.99,2024-06-02,completed,624.95,2024-06,2026-03-26T12:09:59.830901,BATCH-20260326120959
ORD-09226,Webcam,Home,West,35,794.71,2024-03-27,completed,27814.85,2024-03,2026-03-26T12:09:59.830901,BATCH-20260326120959
ORD-09227,Usb Hub,Accessories,East,33,312.59,2024-05-27,completed,10315.47,2024-05,2026-03-26T12:09:59.830901,BATCH-20260326120959
ORD-09228,Laptop,Home,South,20,927.29,2024-11-20,cancelled,18545.8,2024-11,2026-03-26T12:09:59.830901,BATCH-20260326120959
ORD-09229,Webcam,Home,North,33,156.33,2024-04-27,completed,5158.89,2024-04,2026-03-26T12:09:59.830901,BATCH-20260326120959
ORD-09230,Speaker,Office,North,26,89.37,2024-08-22,completed,2323.62,2024-08,2026-03-26T12:09:59.830901,BATCH-20260326120959
ORD-09231,Tablet,Home,North,32,233.47,2024-03-14,cancelled,7471.04,2024-03,2026-03-26T12:09:59.830901,BATCH-20260326120959
ORD-09232,Monitor,Home,West,15,355.19,2024-05-30,completed,5327.85,2024-05,2026-03-26T12:09:59.830901,BATCH-20260326120959
ORD-09233,Headset,Sports,West,14,763.29,2024-11-19,pending,10686.06,2024-11,2026-03-26T12:09:59.830901,BATCH-20260326120959
ORD-09234,Speaker,Sports,South,4,217.18,2024-03-26,completed,868.72,2024-03,2026-03-26T12:09:59.830901,BATCH-20260326120959
ORD-09235,Mouse,Accessories,South,31,69.93,2024-11-08,completed,2167.83,2024-11,2026-03-26T12:09:59.830901,BATCH-20260326120959
ORD-09236,Keyboard,Sports,East,2,168.37,2024-06-29,completed,336.74,2024-06,2026-03-26T12:09:59.830901,BATCH-20260326120959
ORD-09237,Webcam,Office,South,17,373.03,2024-01-26,completed,6341.51,2024-01,2026-03-26T12:09:59.830901,BATCH-20260326120959
ORD-09238,Mouse,Electronics,North,33,108.42,2024-06-30,completed,3577.86,2024-06,2026-03-26T12:09:59.830901,BATCH-20260326120959
ORD-09239,Speaker,Electronics,East,48,684.87,2024-02-17,completed,32873.76,2024-02,2026-03-26T12:09:59.830901,BATCH-20260326120959
ORD-09240,Speaker,Office,South,31,233.17,2024-11-21,pending,7228.27,2024-11,2026-03-26T12:09:59.830901,BATCH-20260326120959
ORD-09241,Headset,Office,North,38,577.47,2024-12-02,completed,21943.86,2024-12,2026-03-26T12:09:59.830901,BATCH-20260326120959
ORD-09242,Monitor,Office,North,47,209.85,2024-03-14,completed,9862.95,2024-03,2026-03-26T12:09:59.830901,BATCH-20260326120959
ORD-09243,Laptop,Sports,South,5,725.04,2024-07-28,completed,3625.2,2024-07,2026-03-26T12:09:59.830901,BATCH-20260326120959
ORD-09244,Mouse,Home,East,29,197.23,2024-05-06,completed,5719.67,2024-05,2026-03-26T12:09:59.830901,BATCH-20260326120959
ORD-09245,Keyboard,Home,East,23,757.37,2024-12-19,completed,17419.51,2024-12,2026-03-26T12:09:59.830901,BATCH-20260326120959
ORD-09246,Headset,Office,North,17,123.42,2024-11-27,completed,2098.14,2024-11,2026-03-26T12:09:59.830901,BATCH-20260326120959
ORD-09247,Desk Lamp,Electronics,North,48,455.58,2024-05-08,completed,21867.84,2024-05,2026-03-26T12:09:59.830901,BATCH-20260326120959
ORD-09248,Keyboard,Accessories,West,27,367.02,2024-09-29,completed,9909.54,2024-09,2026-03-26T12:09:59.830901,BATCH-20260326120959
ORD-09249,Monitor,Home,North,38,10.09,2024-04-02,pending,383.42,2024-04,2026-03-26T12:09:59.830901,BATCH-20260326120959
ORD-09250,Desk Lamp,Home,East,43,458.08,2024-07-10,completed,19697.44,2024-07,2026-03-26T12:09:59.830901,BATCH-20260326120959
ORD-09251,Tablet,Office,South,24,27.61,2024-08-07,cancelled,662.64,2024-08,2026-03-26T12:09:59.830901,BATCH-20260326120959
ORD-09252,Mouse,Sports,South,27,295.58,2024-04-13,completed,7980.66,2024-04,2026-03-26T12:09:59.830901,BATCH-20260326120959
ORD-09253,Mouse,Sports,North,12,107.1,2024-07-20,completed,1285.2,2024-07,2026-03-26T12:09:59.830901,BATCH-20260326120959
ORD-09254,Desk Lamp,Electronics,North,39,987.62,2024-09-28,completed,38517.18,2024-09,2026-03-26T12:09:59.830901,BATCH-20260326120959
ORD-09255,Laptop,Home,South,50,753.52,2024-10-03,cancelled,37676.0,2024-10,2026-03-26T12:09:59.830901,BATCH-20260326120959
ORD-09256,Usb Hub,Accessories,South,16,75.57,2024-03-31,completed,1209.12,2024-03,2026-03-26T12:09:59.830901,BATCH-20260326120959
ORD-09257,Webcam,Sports,East,31,271.55,2024-05-29,completed,8418.05,2024-05,2026-03-26T12:09:59.830901,BATCH-20260326120959
ORD-09258,Usb Hub,Sports,West,15,332.47,2024-03-14,completed,4987.05,2024-03,2026-03-26T12:09:59.830901,BATCH-20260326120959
ORD-09259,Laptop,Office,South,20,55.71,2024-09-16,completed,1114.2,2024-09,2026-03-26T12:09:59.830901,BATCH-20260326120959
ORD-09260,Headset,Electronics,South,49,840.3,2024-10-26,completed,41174.7,2024-10,2026-03-26T12:09:59.830901,BATCH-20260326120959
ORD-09261,Tablet,Sports,East,31,807.07,2024-11-02,cancelled,25019.17,2024-11,2026-03-26T12:09:59.830901,BATCH-20260326120959
ORD-09262,Webcam,Accessories,East,25,172.18,2024-02-23,pending,4304.5,2024-02,2026-03-26T12:09:59.830901,BATCH-20260326120959
ORD-09263,Headset,Accessories,West,9,832.78,2024-08-20,pending,7495.02,2024-08,2026-03-26T12:09:59.830901,BATCH-20260326120959
ORD-09264,Speaker,Office,South,27,737.26,2024-02-01,completed,19906.02,2024-02,2026-03-26T12:09:59.830901,BATCH-20260326120959
ORD-09265,Usb Hub,Electronics,North,27,393.54,2024-04-22,completed,10625.58,2024-04,2026-03-26T12:09:59.830901,BATCH-20260326120959
ORD-09266,Keyboard,Electronics,West,42,771.85,2024-08-17,refunded,32417.7,2024-08,2026-03-26T12:09:59.830901,BATCH-20260326120959
ORD-09267,Tablet,Home,North,20,272.68,2024-09-02,pending,5453.6,2024-09,2026-03-26T12:09:59.830901,BATCH-20260326120959
ORD-09268,Laptop,Home,East,15,892.93,2024-08-14,pending,13393.95,2024-08,2026-03-26T12:09:59.830901,BATCH-20260326120959
ORD-09269,Usb Hub,Office,West,39,110.2,2024-08-10,completed,4297.8,2024-08,2026-03-26T12:09:59.830901,BATCH-20260326120959
ORD-09270,Usb Hub,Accessories,East,16,579.85,2024-12-03,cancelled,9277.6,2024-12,2026-03-26T12:09:59.830901,BATCH-20260326120959
ORD-09271,Usb Hub,Accessories,North,3,987.59,2024-10-28,completed,2962.77,2024-10,2026-03-26T12:09:59.830901,BATCH-20260326120959
ORD-09272,Keyboard,Accessories,South,41,773.64,2024-10-11,completed,31719.24,2024-10,2026-03-26T12:09:59.830901,BATCH-20260326120959
ORD-09273,Monitor,Sports,West,49,212.5,2024-11-17,completed,10412.5,2024-11,2026-03-26T12:09:59.830901,BATCH-20260326120959
ORD-09274,Usb Hub,Accessories,South,5,117.35,2024-08-20,completed,586.75,2024-08,2026-03-26T12:09:59.830901,BATCH-20260326120959
ORD-09275,Monitor,Sports,South,25,646.27,2024-10-20,completed,16156.75,2024-10,2026-03-26T12:09:59.830901,BATCH-20260326120959
ORD-09276,Desk Lamp,Accessories,East,48,675.47,2024-01-25,completed,32422.56,2024-01,2026-03-26T12:09:59.830901,BATCH-20260326120959
ORD-09277,Tablet,Sports,South,20,307.09,2024-07-29,completed,6141.8,2024-07,2026-03-26T12:09:59.830901,BATCH-20260326120959
ORD-09278,Laptop,Electronics,East,29,620.46,2024-05-13,completed,17993.34,2024-05,2026-03-26T12:09:59.830901,BATCH-20260326120959
ORD-09279,Tablet,Accessories,South,42,404.68,2024-11-29,completed,16996.56,2024-11,2026-03-26T12:09:59.830901,BATCH-20260326120959
ORD-09280,Usb Hub,Accessories,North,35,450.43,2024-03-08,completed,15765.05,2024-03,2026-03-26T12:09:59.830901,BATCH-20260326120959
ORD-09281,Speaker,Sports,South,42,808.55,2024-08-06,pending,33959.1,2024-08,2026-03-26T12:09:59.830901,BATCH-20260326120959
