full_date,date_id,day_of_week,day_name,month_number,month_name,quarter,year,is_weekend,fiscal_year
2027-08-17,20270817,2,Tuesday,8,August,3,2027,False,2028
2027-08-18,20270818,3,Wednesday,8,August,3,2027,False,2028
2027-08-19,20270819,4,Thursday,8,August,3,2027,False,2028
2027-08-20,20270820,5,Friday,8,August,3,2027,False,2028
2027-08-21,20270821,6,Saturday,8,August,3,2027,True,2028
2027-08-22,20270822,7,Sunday,8,August,3,2027,True,2028
2027-08-23,20270823,1,Monday,8,August,3,2027,False,2028
2027-08-24,20270824,2,Tuesday,8,August,3,2027,False,2028
2027-08-25,20270825,3,Wednesday,8,August,3,2027,False,2028
2027-08-26,20270826,4,Thursday,8,August,3,2027,False,2028
2027-08-27,20270827,5,Friday,8,August,3,2027,False,2028
2027-08-28,20270828,6,Saturday,8,August,3,2027,True,2028
2027-08-29,20270829,7,Sunday,8,August,3,2027,True,2028
2027-08-30,20270830,1,Monday,8,August,3,2027,False,2028
2027-08-31,20270831,2,Tuesday,8,August,3,2027,False,2028
2027-09-01,20270901,3,Wednesday,9,September,3,2027,False,2028
2027-09-02,20270902,4,Thursday,9,September,3,2027,False,2028
2027-09-03,20270903,5,Friday,9,September,3,2027,False,2028
2027-09-04,20270904,6,Saturday,9,September,3,2027,True,2028
2027-09-05,20270905,7,Sunday,9,September,3,2027,True,2028
2027-09-06,20270906,1,Monday,9,September,3,2027,False,2028
2027-09-07,20270907,2,Tuesday,9,September,3,2027,False,2028
2027-09-08,20270908,3,Wednesday,9,September,3,2027,False,2028
2027-09-09,20270909,4,Thursday,9,September,3,2027,False,2028
2027-09-10,20270910,5,Friday,9,September,3,2027,False,2028
2027-09-11,20270911,6,Saturday,9,September,3,2027,True,2028
2027-09-12,20270912,7,Sunday,9,September,3,2027,True,2028
2027-09-13,20270913,1,Monday,9,September,3,2027,False,2028
2027-09-14,20270914,2,Tuesday,9,September,3,2027,False,2028
2027-09-15,20270915,3,Wednesday,9,September,3,2027,False,2028
2027-09-16,20270916,4,Thursday,9,September,3,2027,False,2028
2027-09-17,20270917,5,Friday,9,September,3,2027,False,2028
2027-09-18,20270918,6,Saturday,9,September,3,2027,True,2028
2027-09-19,20270919,7,Sunday,9,September,3,2027,True,2028
2027-09-20,20270920,1,Monday,9,September,3,2027,False,2028
2027-09-21,20270921,2,Tuesday,9,September,3,2027,False,2028
2027-09-22,20270922,3,Wednesday,9,September,3,2027,False,2028
2027-09-23,20270923,4,Thursday,9,September,3,2027,False,2028
2027-09-24,20270924,5,Friday,9,September,3,2027,False,2028
2027-09-25,20270925,6,Saturday,9,September,3,2027,True,2028
2027-09-26,20270926,7,Sunday,9,September,3,2027,True,2028
2027-09-27,20270927,1,Monday,9,September,3,2027,False,2028
2027-09-28,20270928,2,Tuesday,9,September,3,2027,False,2028
2027-09-29,20270929,3,Wednesday,9,September,3,2027,False,2028
2027-09-30,20270930,4,Thursday,9,September,3,2027,False,2028
2027-10-01,20271001,5,Friday,10,October,4,2027,False,2028
2027-10-02,20271002,6,Saturday,10,October,4,2027,True,2028
2027-10-03,20271003,7,Sunday,10,October,4,2027,True,2028
2027-10-04,20271004,1,Monday,10,October,4,2027,False,2028
2027-10-05,20271005,2,Tuesday,10,October,4,2027,False,2028
2027-10-06,20271006,3,Wednesday,10,October,4,2027,False,2028
2027-10-07,20271007,4,Thursday,10,October,4,2027,False,2028
2027-10-08,20271008,5,Friday,10,October,4,2027,False,2028
2027-10-09,20271009,6,Saturday,10,October,4,2027,True,2028
2027-10-10,20271010,7,Sunday,10,October,4,2027,True,2028
2027-10-11,20271011,1,Monday,10,October,4,2027,False,2028
2027-10-12,20271012,2,Tuesday,10,October,4,2027,False,2028
2027-10-13,20271013,3,Wednesday,10,October,4,2027,False,2028
2027-10-14,20271014,4,Thursday,10,October,4,2027,False,2028
2027-10-15,20271015,5,Friday,10,October,4,2027,False,2028
2027-10-16,20271016,6,Saturday,10,October,4,2027,True,2028
2027-10-17,20271017,7,Sunday,10,October,4,2027,True,2028
2027-10-18,20271018,1,Monday,10,October,4,2027,False,2028
2027-10-19,20271019,2,Tuesday,10,October,4,2027,False,2028
2027-10-20,20271020,3,Wednesday,10,October,4,2027,False,2028
2027-10-21,20271021,4,Thursday,10,October,4,2027,False,2028
2027-10-22,20271022,5,Friday,10,October,4,2027,False,2028
2027-10-23,20271023,6,Saturday,10,October,4,2027,True,2028
2027-10-24,20271024,7,Sunday,10,October,4,2027,True,2028
2027-10-25,20271025,1,Monday,10,October,4,2027,False,2028
2027-10-26,20271026,2,Tuesday,10,October,4,2027,False,2028
2027-10-27,20271027,3,Wednesday,10,October,4,2027,False,2028
2027-10-28,20271028,4,Thursday,10,October,4,2027,False,2028
2027-10-29,20271029,5,Friday,10,October,4,2027,False,2028
2027-10-30,20271030,6,Saturday,10,October,4,2027,True,2028
2027-10-31,20271031,7,Sunday,10,October,4,2027,True,2028
2027-11-01,20271101,1,Monday,11,November,4,2027,False,2028
2027-11-02,20271102,2,Tuesday,11,November,4,2027,False,2028
2027-11-03,20271103,3,Wednesday,11,November,4,2027,False,2028
2027-11-04,20271104,4,Thursday,11,November,4,2027,False,2028
2027-11-05,20271105,5,Friday,11,November,4,2027,False,2028
2027-11-06,20271106,6,Saturday,11,November,4,2027,True,2028
2027-11-07,20271107,7,Sunday,11,November,4,2027,True,2028
2027-11-08,20271108,1,Monday,11,November,4,2027,False,2028
2027-11-09,20271109,2,Tuesday,11,November,4,2027,False,2028
2027-11-10,20271110,3,Wednesday,11,November,4,2027,False,2028
2027-11-11,20271111,4,Thursday,11,November,4,2027,False,2028
2027-11-12,20271112,5,Friday,11,November,4,2027,False,2028
2027-11-13,20271113,6,Saturday,11,November,4,2027,True,2028
2027-11-14,20271114,7,Sunday,11,November,4,2027,True,2028
2027-11-15,20271115,1,Monday,11,November,4,2027,False,2028
2027-11-16,20271116,2,Tuesday,11,November,4,2027,False,2028
2027-11-17,20271117,3,Wednesday,11,November,4,2027,False,2028
2027-11-18,20271118,4,Thursday,11,November,4,2027,False,2028
2027-11-19,20271119,5,Friday,11,November,4,2027,False,2028
2027-11-20,20271120,6,Saturday,11,November,4,2027,True,2028
2027-11-21,20271121,7,Sunday,11,November,4,2027,True,2028
2027-11-22,20271122,1,Monday,11,November,4,2027,False,2028
2027-11-23,20271123,2,Tuesday,11,November,4,2027,False,2028
2027-11-24,20271124,3,Wednesday,11,November,4,2027,False,2028
2027-11-25,20271125,4,Thursday,11,November,4,2027,False,2028
2027-11-26,20271126,5,Friday,11,November,4,2027,False,2028
2027-11-27,20271127,6,Saturday,11,November,4,2027,True,2028
2027-11-28,20271128,7,Sunday,11,November,4,2027,True,2028
2027-11-29,20271129,1,Monday,11,November,4,2027,False,2028
2027-11-30,20271130,2,Tuesday,11,November,4,2027,False,2028
2027-12-01,20271201,3,Wednesday,12,December,4,2027,False,2028
2027-12-02,20271202,4,Thursday,12,December,4,2027,False,2028
2027-12-03,20271203,5,Friday,12,December,4,2027,False,2028
2027-12-04,20271204,6,Saturday,12,December,4,2027,True,2028
2027-12-05,20271205,7,Sunday,12,December,4,2027,True,2028
2027-12-06,20271206,1,Monday,12,December,4,2027,False,2028
2027-12-07,20271207,2,Tuesday,12,December,4,2027,False,2028
2027-12-08,20271208,3,Wednesday,12,December,4,2027,False,2028
2027-12-09,20271209,4,Thursday,12,December,4,2027,False,2028
2027-12-10,20271210,5,Friday,12,December,4,2027,False,2028
2027-12-11,20271211,6,Saturday,12,December,4,2027,True,2028
2027-12-12,20271212,7,Sunday,12,December,4,2027,True,2028
2027-12-13,20271213,1,Monday,12,December,4,2027,False,2028
2027-12-14,20271214,2,Tuesday,12,December,4,2027,False,2028
2027-12-15,20271215,3,Wednesday,12,December,4,2027,False,2028
2027-12-16,20271216,4,Thursday,12,December,4,2027,False,2028
2027-12-17,20271217,5,Friday,12,December,4,2027,False,2028
2027-12-18,20271218,6,Saturday,12,December,4,2027,True,2028
2027-12-19,20271219,7,Sunday,12,December,4,2027,True,2028
2027-12-20,20271220,1,Monday,12,December,4,2027,False,2028
2027-12-21,20271221,2,Tuesday,12,December,4,2027,False,2028
2027-12-22,20271222,3,Wednesday,12,December,4,2027,False,2028
2027-12-23,20271223,4,Thursday,12,December,4,2027,False,2028
2027-12-24,20271224,5,Friday,12,December,4,2027,False,2028
2027-12-25,20271225,6,Saturday,12,December,4,2027,True,2028
2027-12-26,20271226,7,Sunday,12,December,4,2027,True,2028
2027-12-27,20271227,1,Monday,12,December,4,2027,False,2028
2027-12-28,20271228,2,Tuesday,12,December,4,2027,False,2028
2027-12-29,20271229,3,Wednesday,12,December,4,2027,False,2028
2027-12-30,20271230,4,Thursday,12,December,4,2027,False,2028
2027-12-31,20271231,5,Friday,12,December,4,2027,False,2028
2028-01-01,20280101,6,Saturday,1,January,1,2028,True,2028
2028-01-02,20280102,7,Sunday,1,January,1,2028,True,2028
2028-01-03,20280103,1,Monday,1,January,1,2028,False,2028
2028-01-04,20280104,2,Tuesday,1,January,1,2028,False,2028
2028-01-05,20280105,3,Wednesday,1,January,1,2028,False,2028
2028-01-06,20280106,4,Thursday,1,January,1,2028,False,2028
2028-01-07,20280107,5,Friday,1,January,1,2028,False,2028
2028-01-08,20280108,6,Saturday,1,January,1,2028,True,2028
2028-01-09,20280109,7,Sunday,1,January,1,2028,True,2028
2028-01-10,20280110,1,Monday,1,January,1,2028,False,2028
2028-01-11,20280111,2,Tuesday,1,January,1,2028,False,2028
2028-01-12,20280112,3,Wednesday,1,January,1,2028,False,2028
2028-01-13,20280113,4,Thursday,1,January,1,2028,False,2028
2028-01-14,20280114,5,Friday,1,January,1,2028,False,2028
2028-01-15,20280115,6,Saturday,1,January,1,2028,True,2028
2028-01-16,20280116,7,Sunday,1,January,1,2028,True,2028
2028-01-17,20280117,1,Monday,1,January,1,2028,False,2028
2028-01-18,20280118,2,Tuesday,1,January,1,2028,False,2028
2028-01-19,20280119,3,Wednesday,1,January,1,2028,False,2028
2028-01-20,20280120,4,Thursday,1,January,1,2028,False,2028
2028-01-21,20280121,5,Friday,1,January,1,2028,False,2028
2028-01-22,20280122,6,Saturday,1,January,1,2028,True,2028
2028-01-23,20280123,7,Sunday,1,January,1,2028,True,2028
2028-01-24,20280124,1,Monday,1,January,1,2028,False,2028
2028-01-25,20280125,2,Tuesday,1,January,1,2028,False,2028
2028-01-26,20280126,3,Wednesday,1,January,1,2028,False,2028
2028-01-27,20280127,4,Thursday,1,January,1,2028,False,2028
2028-01-28,20280128,5,Friday,1,January,1,2028,False,2028
2028-01-29,20280129,6,Saturday,1,January,1,2028,True,2028
2028-01-30,20280130,7,Sunday,1,January,1,2028,True,2028
2028-01-31,20280131,1,Monday,1,January,1,2028,False,2028
2028-02-01,20280201,2,Tuesday,2,February,1,2028,False,2028
2028-02-02,20280202,3,Wednesday,2,February,1,2028,False,2028
2028-02-03,20280203,4,Thursday,2,February,1,2028,False,2028
2028-02-04,20280204,5,Friday,2,February,1,2028,False,2028
2028-02-05,20280205,6,Saturday,2,February,1,2028,True,2028
2028-02-06,20280206,7,Sunday,2,February,1,2028,True,2028
2028-02-07,20280207,1,Monday,2,February,1,2028,False,2028
2028-02-08,20280208,2,Tuesday,2,February,1,2028,False,2028
2028-02-09,20280209,3,Wednesday,2,February,1,2028,False,2028
2028-02-10,20280210,4,Thursday,2,February,1,2028,False,2028
2028-02-11,20280211,5,Friday,2,February,1,2028,False,2028
2028-02-12,20280212,6,Saturday,2,February,1,2028,True,2028
2028-02-13,20280213,7,Sunday,2,February,1,2028,True,2028
2028-02-14,20280214,1,Monday,2,February,1,2028,False,2028
2028-02-15,20280215,2,Tuesday,2,February,1,2028,False,2028
2028-02-16,20280216,3,Wednesday,2,February,1,2028,False,2028
2028-02-17,20280217,4,Thursday,2,February,1,2028,False,2028
2028-02-18,20280218,5,Friday,2,February,1,2028,False,2028
2028-02-19,20280219,6,Saturday,2,February,1,2028,True,2028
2028-02-20,20280220,7,Sunday,2,February,1,2028,True,2028
2028-02-21,20280221,1,Monday,2,February,1,2028,False,2028
2028-02-22,20280222,2,Tuesday,2,February,1,2028,False,2028
2028-02-23,20280223,3,Wednesday,2,February,1,2028,False,2028
2028-02-24,20280224,4,Thursday,2,February,1,2028,False,2028
2028-02-25,20280225,5,Friday,2,February,1,2028,False,2028
2028-02-26,20280226,6,Saturday,2,February,1,2028,True,2028
2028-02-27,20280227,7,Sunday,2,February,1,2028,True,2028
2028-02-28,20280228,1,Monday,2,February,1,2028,False,2028
2028-02-29,20280229,2,Tuesday,2,February,1,2028,False,2028
2028-03-01,20280301,3,Wednesday,3,March,1,2028,False,2028
2028-03-02,20280302,4,Thursday,3,March,1,2028,False,2028
2028-03-03,20280303,5,Friday,3,March,1,2028,False,2028
2028-03-04,20280304,6,Saturday,3,March,1,2028,True,2028
2028-03-05,20280305,7,Sunday,3,March,1,2028,True,2028
2028-03-06,20280306,1,Monday,3,March,1,2028,False,2028
2028-03-07,20280307,2,Tuesday,3,March,1,2028,False,2028
2028-03-08,20280308,3,Wednesday,3,March,1,2028,False,2028
2028-03-09,20280309,4,Thursday,3,March,1,2028,False,2028
2028-03-10,20280310,5,Friday,3,March,1,2028,False,2028
2028-03-11,20280311,6,Saturday,3,March,1,2028,True,2028
2028-03-12,20280312,7,Sunday,3,March,1,2028,True,2028
2028-03-13,20280313,1,Monday,3,March,1,2028,False,2028
2028-03-14,20280314,2,Tuesday,3,March,1,2028,False,2028
2028-03-15,20280315,3,Wednesday,3,March,1,2028,False,2028
2028-03-16,20280316,4,Thursday,3,March,1,2028,False,2028
2028-03-17,20280317,5,Friday,3,March,1,2028,False,2028
2028-03-18,20280318,6,Saturday,3,March,1,2028,True,2028
2028-03-19,20280319,7,Sunday,3,March,1,2028,True,2028
2028-03-20,20280320,1,Monday,3,March,1,2028,False,2028
2028-03-21,20280321,2,Tuesday,3,March,1,2028,False,2028
2028-03-22,20280322,3,Wednesday,3,March,1,2028,False,2028
2028-03-23,20280323,4,Thursday,3,March,1,2028,False,2028
2028-03-24,20280324,5,Friday,3,March,1,2028,False,2028
2028-03-25,20280325,6,Saturday,3,March,1,2028,True,2028
2028-03-26,20280326,7,Sunday,3,March,1,2028,True,2028
2028-03-27,20280327,1,Monday,3,March,1,2028,False,2028
2028-03-28,20280328,2,Tuesday,3,March,1,2028,False,2028
2028-03-29,20280329,3,Wednesday,3,March,1,2028,False,2028
2028-03-30,20280330,4,Thursday,3,March,1,2028,False,2028
2028-03-31,20280331,5,Friday,3,March,1,2028,False,2028
2028-04-01,20280401,6,Saturday,4,April,2,2028,True,2028
2028-04-02,20280402,7,Sunday,4,April,2,2028,True,2028
2028-04-03,20280403,1,Monday,4,April,2,2028,False,2028
2028-04-04,20280404,2,Tuesday,4,April,2,2028,False,2028
2028-04-05,20280405,3,Wednesday,4,April,2,2028,False,2028
2028-04-06,20280406,4,Thursday,4,April,2,2028,False,2028
2028-04-07,20280407,5,Friday,4,April,2,2028,False,2028
2028-04-08,20280408,6,Saturday,4,April,2,2028,True,2028
2028-04-09,20280409,7,Sunday,4,April,2,2028,True,2028
2028-04-10,20280410,1,Monday,4,April,2,2028,False,2028
2028-04-11,20280411,2,Tuesday,4,April,2,2028,False,2028
2028-04-12,20280412,3,Wednesday,4,April,2,2028,False,2028
2028-04-13,20280413,4,Thursday,4,April,2,2028,False,2028
2028-04-14,20280414,5,Friday,4,April,2,2028,False,2028
2028-04-15,20280415,6,Saturday,4,April,2,2028,True,2028
2028-04-16,20280416,7,Sunday,4,April,2,2028,True,2028
2028-04-17,20280417,1,Monday,4,April,2,2028,False,2028
2028-04-18,20280418,2,Tuesday,4,April,2,2028,False,2028
2028-04-19,20280419,3,Wednesday,4,April,2,2028,False,2028
2028-04-20,20280420,4,Thursday,4,April,2,2028,False,2028
2028-04-21,20280421,5,Friday,4,April,2,2028,False,2028
2028-04-22,20280422,6,Saturday,4,April,2,2028,True,2028
2028-04-23,20280423,7,Sunday,4,April,2,2028,True,2028
2028-04-24,20280424,1,Monday,4,April,2,2028,False,2028
2028-04-25,20280425,2,Tuesday,4,April,2,2028,False,2028
2028-04-26,20280426,3,Wednesday,4,April,2,2028,False,2028
2028-04-27,20280427,4,Thursday,4,April,2,2028,False,2028
2028-04-28,20280428,5,Friday,4,April,2,2028,False,2028
2028-04-29,20280429,6,Saturday,4,April,2,2028,True,2028
2028-04-30,20280430,7,Sunday,4,April,2,2028,True,2028
2028-05-01,20280501,1,Monday,5,May,2,2028,False,2028
2028-05-02,20280502,2,Tuesday,5,May,2,2028,False,2028
2028-05-03,20280503,3,Wednesday,5,May,2,2028,False,2028
2028-05-04,20280504,4,Thursday,5,May,2,2028,False,2028
2028-05-05,20280505,5,Friday,5,May,2,2028,False,2028
2028-05-06,20280506,6,Saturday,5,May,2,2028,True,2028
2028-05-07,20280507,7,Sunday,5,May,2,2028,True,2028
2028-05-08,20280508,1,Monday,5,May,2,2028,False,2028
2028-05-09,20280509,2,Tuesday,5,May,2,2028,False,2028
2028-05-10,20280510,3,Wednesday,5,May,2,2028,False,2028
2028-05-11,20280511,4,Thursday,5,May,2,2028,False,2028
2028-05-12,20280512,5,Friday,5,May,2,2028,False,2028
2028-05-13,20280513,6,Saturday,5,May,2,2028,True,2028
2028-05-14,20280514,7,Sunday,5,May,2,2028,True,2028
2028-05-15,20280515,1,Monday,5,May,2,2028,False,2028
2028-05-16,20280516,2,Tuesday,5,May,2,2028,False,2028
2028-05-17,20280517,3,Wednesday,5,May,2,2028,False,2028
2028-05-18,20280518,4,Thursday,5,May,2,2028,False,2028
2028-05-19,20280519,5,Friday,5,May,2,2028,False,2028
2028-05-20,20280520,6,Saturday,5,May,2,2028,True,2028
2028-05-21,20280521,7,Sunday,5,May,2,2028,True,2028
2028-05-22,20280522,1,Monday,5,May,2,2028,False,2028
2028-05-23,20280523,2,Tuesday,5,May,2,2028,False,2028
2028-05-24,20280524,3,Wednesday,5,May,2,2028,False,2028
2028-05-25,20280525,4,Thursday,5,May,2,2028,False,2028
2028-05-26,20280526,5,Friday,5,May,2,2028,False,2028
2028-05-27,20280527,6,Saturday,5,May,2,2028,True,2028
2028-05-28,20280528,7,Sunday,5,May,2,2028,True,2028
2028-05-29,20280529,1,Monday,5,May,2,2028,False,2028
2028-05-30,20280530,2,Tuesday,5,May,2,2028,False,2028
2028-05-31,20280531,3,Wednesday,5,May,2,2028,False,2028
2028-06-01,20280601,4,Thursday,6,June,2,2028,False,2028
2028-06-02,20280602,5,Friday,6,June,2,2028,False,2028
2028-06-03,20280603,6,Saturday,6,June,2,2028,True,2028
2028-06-04,20280604,7,Sunday,6,June,2,2028,True,2028
2028-06-05,20280605,1,Monday,6,June,2,2028,False,2028
2028-06-06,20280606,2,Tuesday,6,June,2,2028,False,2028
2028-06-07,20280607,3,Wednesday,6,June,2,2028,False,2028
2028-06-08,20280608,4,Thursday,6,June,2,2028,False,2028
2028-06-09,20280609,5,Friday,6,June,2,2028,False,2028
2028-06-10,20280610,6,Saturday,6,June,2,2028,True,2028
2028-06-11,20280611,7,Sunday,6,June,2,2028,True,2028
2028-06-12,20280612,1,Monday,6,June,2,2028,False,2028
2028-06-13,20280613,2,Tuesday,6,June,2,2028,False,2028
2028-06-14,20280614,3,Wednesday,6,June,2,2028,False,2028
2028-06-15,20280615,4,Thursday,6,June,2,2028,False,2028
2028-06-16,20280616,5,Friday,6,June,2,2028,False,2028
2028-06-17,20280617,6,Saturday,6,June,2,2028,True,2028
2028-06-18,20280618,7,Sunday,6,June,2,2028,True,2028
2028-06-19,20280619,1,Monday,6,June,2,2028,False,2028
2028-06-20,20280620,2,Tuesday,6,June,2,2028,False,2028
2028-06-21,20280621,3,Wednesday,6,June,2,2028,False,2028
2028-06-22,20280622,4,Thursday,6,June,2,2028,False,2028
2028-06-23,20280623,5,Friday,6,June,2,2028,False,2028
2028-06-24,20280624,6,Saturday,6,June,2,2028,True,2028
2028-06-25,20280625,7,Sunday,6,June,2,2028,True,2028
2028-06-26,20280626,1,Monday,6,June,2,2028,False,2028
2028-06-27,20280627,2,Tuesday,6,June,2,2028,False,2028
2028-06-28,20280628,3,Wednesday,6,June,2,2028,False,2028
2028-06-29,20280629,4,Thursday,6,June,2,2028,False,2028
2028-06-30,20280630,5,Friday,6,June,2,2028,False,2028
2028-07-01,20280701,6,Saturday,7,July,3,2028,True,2028
2028-07-02,20280702,7,Sunday,7,July,3,2028,True,2028
2028-07-03,20280703,1,Monday,7,July,3,2028,False,2028
2028-07-04,20280704,2,Tuesday,7,July,3,2028,False,2028
2028-07-05,20280705,3,Wednesday,7,July,3,2028,False,2028
2028-07-06,20280706,4,Thursday,7,July,3,2028,False,2028
2028-07-07,20280707,5,Friday,7,July,3,2028,False,2028
2028-07-08,20280708,6,Saturday,7,July,3,2028,True,2028
2028-07-09,20280709,7,Sunday,7,July,3,2028,True,2028
2028-07-10,20280710,1,Monday,7,July,3,2028,False,2028
2028-07-11,20280711,2,Tuesday,7,July,3,2028,False,2028
2028-07-12,20280712,3,Wednesday,7,July,3,2028,False,2028
2028-07-13,20280713,4,Thursday,7,July,3,2028,False,2028
2028-07-14,20280714,5,Friday,7,July,3,2028,False,2028
2028-07-15,20280715,6,Saturday,7,July,3,2028,True,2028
2028-07-16,20280716,7,Sunday,7,July,3,2028,True,2028
2028-07-17,20280717,1,Monday,7,July,3,2028,False,2028
2028-07-18,20280718,2,Tuesday,7,July,3,2028,False,2028
2028-07-19,20280719,3,Wednesday,7,July,3,2028,False,2028
2028-07-20,20280720,4,Thursday,7,July,3,2028,False,2028
2028-07-21,20280721,5,Friday,7,July,3,2028,False,2028
2028-07-22,20280722,6,Saturday,7,July,3,2028,True,2028
2028-07-23,20280723,7,Sunday,7,July,3,2028,True,2028
2028-07-24,20280724,1,Monday,7,July,3,2028,False,2028
2028-07-25,20280725,2,Tuesday,7,July,3,2028,False,2028
2028-07-26,20280726,3,Wednesday,7,July,3,2028,False,2028
2028-07-27,20280727,4,Thursday,7,July,3,2028,False,2028
2028-07-28,20280728,5,Friday,7,July,3,2028,False,2028
2028-07-29,20280729,6,Saturday,7,July,3,2028,True,2028
2028-07-30,20280730,7,Sunday,7,July,3,2028,True,2028
2028-07-31,20280731,1,Monday,7,July,3,2028,False,2028
2028-08-01,20280801,2,Tuesday,8,August,3,2028,False,2029
2028-08-02,20280802,3,Wednesday,8,August,3,2028,False,2029
2028-08-03,20280803,4,Thursday,8,August,3,2028,False,2029
2028-08-04,20280804,5,Friday,8,August,3,2028,False,2029
2028-08-05,20280805,6,Saturday,8,August,3,2028,True,2029
2028-08-06,20280806,7,Sunday,8,August,3,2028,True,2029
2028-08-07,20280807,1,Monday,8,August,3,2028,False,2029
2028-08-08,20280808,2,Tuesday,8,August,3,2028,False,2029
2028-08-09,20280809,3,Wednesday,8,August,3,2028,False,2029
2028-08-10,20280810,4,Thursday,8,August,3,2028,False,2029
2028-08-11,20280811,5,Friday,8,August,3,2028,False,2029
2028-08-12,20280812,6,Saturday,8,August,3,2028,True,2029
2028-08-13,20280813,7,Sunday,8,August,3,2028,True,2029
2028-08-14,20280814,1,Monday,8,August,3,2028,False,2029
2028-08-15,20280815,2,Tuesday,8,August,3,2028,False,2029
2028-08-16,20280816,3,Wednesday,8,August,3,2028,False,2029
2028-08-17,20280817,4,Thursday,8,August,3,2028,False,2029
2028-08-18,20280818,5,Friday,8,August,3,2028,False,2029
2028-08-19,20280819,6,Saturday,8,August,3,2028,True,2029
2028-08-20,20280820,7,Sunday,8,August,3,2028,True,2029
2028-08-21,20280821,1,Monday,8,August,3,2028,False,2029
2028-08-22,20280822,2,Tuesday,8,August,3,2028,False,2029
2028-08-23,20280823,3,Wednesday,8,August,3,2028,False,2029
2028-08-24,20280824,4,Thursday,8,August,3,2028,False,2029
2028-08-25,20280825,5,Friday,8,August,3,2028,False,2029
2028-08-26,20280826,6,Saturday,8,August,3,2028,True,2029
2028-08-27,20280827,7,Sunday,8,August,3,2028,True,2029
2028-08-28,20280828,1,Monday,8,August,3,2028,False,2029
2028-08-29,20280829,2,Tuesday,8,August,3,2028,False,2029
2028-08-30,20280830,3,Wednesday,8,August,3,2028,False,2029
2028-08-31,20280831,4,Thursday,8,August,3,2028,False,2029
2028-09-01,20280901,5,Friday,9,September,3,2028,False,2029
2028-09-02,20280902,6,Saturday,9,September,3,2028,True,2029
2028-09-03,20280903,7,Sunday,9,September,3,2028,True,2029
2028-09-04,20280904,1,Monday,9,September,3,2028,False,2029
2028-09-05,20280905,2,Tuesday,9,September,3,2028,False,2029
2028-09-06,20280906,3,Wednesday,9,September,3,2028,False,2029
2028-09-07,20280907,4,Thursday,9,September,3,2028,False,2029
2028-09-08,20280908,5,Friday,9,September,3,2028,False,2029
2028-09-09,20280909,6,Saturday,9,September,3,2028,True,2029
2028-09-10,20280910,7,Sunday,9,September,3,2028,True,2029
2028-09-11,20280911,1,Monday,9,September,3,2028,False,2029
2028-09-12,20280912,2,Tuesday,9,September,3,2028,False,2029
2028-09-13,20280913,3,Wednesday,9,September,3,2028,False,2029
2028-09-14,20280914,4,Thursday,9,September,3,2028,False,2029
2028-09-15,20280915,5,Friday,9,September,3,2028,False,2029
2028-09-16,20280916,6,Saturday,9,September,3,2028,True,2029
2028-09-17,20280917,7,Sunday,9,September,3,2028,True,2029
2028-09-18,20280918,1,Monday,9,September,3,2028,False,2029
2028-09-19,20280919,2,Tuesday,9,September,3,2028,False,2029
2028-09-20,20280920,3,Wednesday,9,September,3,2028,False,2029
2028-09-21,20280921,4,Thursday,9,September,3,2028,False,2029
2028-09-22,20280922,5,Friday,9,September,3,2028,False,2029
2028-09-23,20280923,6,Saturday,9,September,3,2028,True,2029
2028-09-24,20280924,7,Sunday,9,September,3,2028,True,2029
2028-09-25,20280925,1,Monday,9,September,3,2028,False,2029
2028-09-26,20280926,2,Tuesday,9,September,3,2028,False,2029
2028-09-27,20280927,3,Wednesday,9,September,3,2028,False,2029
2028-09-28,20280928,4,Thursday,9,September,3,2028,False,2029
2028-09-29,20280929,5,Friday,9,September,3,2028,False,2029
2028-09-30,20280930,6,Saturday,9,September,3,2028,True,2029
2028-10-01,20281001,7,Sunday,10,October,4,2028,True,2029
2028-10-02,20281002,1,Monday,10,October,4,2028,False,2029
2028-10-03,20281003,2,Tuesday,10,October,4,2028,False,2029
2028-10-04,20281004,3,Wednesday,10,October,4,2028,False,2029
2028-10-05,20281005,4,Thursday,10,October,4,2028,False,2029
2028-10-06,20281006,5,Friday,10,October,4,2028,False,2029
2028-10-07,20281007,6,Saturday,10,October,4,2028,True,2029
2028-10-08,20281008,7,Sunday,10,October,4,2028,True,2029
2028-10-09,20281009,1,Monday,10,October,4,2028,False,2029
2028-10-10,20281010,2,Tuesday,10,October,4,2028,False,2029
2028-10-11,20281011,3,Wednesday,10,October,4,2028,False,2029
2028-10-12,20281012,4,Thursday,10,October,4,2028,False,2029
2028-10-13,20281013,5,Friday,10,October,4,2028,False,2029
2028-10-14,20281014,6,Saturday,10,October,4,2028,True,2029
2028-10-15,20281015,7,Sunday,10,October,4,2028,True,2029
2028-10-16,20281016,1,Monday,10,October,4,2028,False,2029
2028-10-17,20281017,2,Tuesday,10,October,4,2028,False,2029
2028-10-18,20281018,3,Wednesday,10,October,4,2028,False,2029
2028-10-19,20281019,4,Thursday,10,October,4,2028,False,2029
2028-10-20,20281020,5,Friday,10,October,4,2028,False,2029
2028-10-21,20281021,6,Saturday,10,October,4,2028,True,2029
2028-10-22,20281022,7,Sunday,10,October,4,2028,True,2029
2028-10-23,20281023,1,Monday,10,October,4,2028,False,2029
2028-10-24,20281024,2,Tuesday,10,October,4,2028,False,2029
2028-10-25,20281025,3,Wednesday,10,October,4,2028,False,2029
